Erläuterungen;Planungsstelle;Produkt;Maßnahme;Sachkonto;Bezeichnung;Budget;Deckungskreis;Deckungsschlüssel;bewirtschaftende Dienststelle;anordnende Dienststelle;Investitionskennzeichen;Dotierkreis;Ansatz aktuell;Aktuelles Soll;ansatz vorjahr;Soll Vorjahr;Rg Erg vorvorjahr;RG Vorjahr;RG Aktuell;Planjahr+1;Planjahr+2;Planjahr+3;VE aktuell
Nein;2.1.1.4.723200;2.1.1.4;0;723200;Auszahlung für Bewirtschaftung Grundst Außenanl Gebäude Gebäudeeinrichtungen;1.2;12114;1;;;0;70;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.4.723210;2.1.1.4;0;723210;Auszahlung für Bewirtschaftung Grundstücke;1.2;12114;1;;;0;70;500;0;1.000;0;142,8;0;0;500;500;500;0
Nein;2.1.1.4.723220;2.1.1.4;0;723220;Auszahlung für Bewirtschaftung Außenanlagen;1.2;12114;1;;;0;70;500;0;2.000;0;273,74;141,14;0;500;500;500;0
Nein;2.1.1.4.723230;2.1.1.4;0;723230;Auszahlung für Bewirtschaftung Gebäude u. Gebäudebestandteile;1.2;12114;1;;;0;70;1.000;0;1.000;0;1.652,52;275,34;0;1.000;1.000;1.000;0
Nein;2.1.1.4.723232;2.1.1.4;0;723232;Bew Gebäude - Wasser/Abwasser;1.2;12114;1;;;0;70;1.500;0;1.500;0;1.250,81;0;0;1.500;1.500;1.500;0
Nein;2.1.1.4.723233;2.1.1.4;0;723233;Bew Gebäude - Strom;1.2;12114;1;;;0;70;2.500;0;2.500;0;2.262,43;-140,08;0;2.500;2.500;2.500;0
Nein;2.1.1.4.723234;2.1.1.4;0;723234;Bew Gebäude - Heizöl/Gas/Pelle;1.2;12114;1;;;0,00;70;8.000;0;6.500;0;7.788,30;4.762,23;0;8.000;8.000;8.000;0
Nein;2.1.1.4.723235;2.1.1.4;0;723235;Bew Gebäude - Abfall;1.2;12114;1;;;0;70;300;0;500;0;246,56;138,48;0;300;300;300;0
Nein;2.1.1.4.723700;2.1.1.4;0;723700;Auszahlung Unterhaltung Betriebs- und Geschäftsausstattung;1.2;12114;1;;;0;12;500;0;500;0;263,56;0;0;500;500;500;0
Nein;2.1.1.4.723800;2.1.1.4;0;723800;Auszahlung Unterhalt geringwert. Geräte Ausstattungs-Ausrüstungs sonst.Gebrauchs;1.2;12114;1;0;0,00;0;12;1.650;0;620;0;2.197,46;144,63;0;1.650;1.650;1.650;0
Nein;2.1.1.4.723801;2.1.1.4;0;723801;Geringw.Geräte - Gebäude-;1.2;12114;1;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.4.723810;2.1.1.4;0;723810;Sachauszahlungen OGGTS;1.2;12114;1;0;0;0;12;1.640;0;1.620;0;298,58;0;0;1.640;1.640;1.640;0
Nein;2.1.1.4.724100;2.1.1.4;0;724100;Auszahlung Schülerbeförderungskosten;1.2;12114;1;0;0,00;0;12;2.500;0;1.500;0;3.131,12;644,06;0;2.500;2.500;2.500;0
Nein;2.1.1.4.724200;2.1.1.4;0;724200;Auszahlung Essenskosten;1.2;12114;1;0;0;0;12;100;0;100;0;53,05;0;0;100;100;100;0
Nein;2.1.1.4.724400;2.1.1.4;0;724400;Auszahlung Labor-Werkstättenbedarf Baumaterial Arzneimittel Anstaltsbedarf Saat;1.2;12114;1;0;0;0;12;70;0;70;0;0;0;0;70;70;70;0
Nein;2.1.1.4.724500;2.1.1.4;0;724500;Auszahlung Verbrauchsmittel an Schulen;1.2;12114;1;0;0;0;12;730;0;730;0;414,03;225;0;730;730;730;0
Nein;2.1.1.4.724610;2.1.1.4;0;724610;Schulbücherei;1.2;12114;1;0;0;0;12;100;0;100;0;0;0;0;100;100;100;0
Nein;2.1.1.4.724700;2.1.1.4;0;724700;Auszahlung sonstige Verbrauchsmittel;1.2;12114;1;;;0;12;0;0;0;0;175,75;69,05;0;0;0;0;0
Nein;2.1.1.4.724800;2.1.1.4;0;724800;Auszahlung sonstige bezogene Leistungen;1.2;12114;1;;;0;12;400;0;400;0;0;0;0;400;400;400;0
Nein;2.1.1.4.724900;2.1.1.4;0;724900;Sonstige Auszahlungen für Sachleistungen;1.2;12114;1;0;0;0;12;100;0;200;0;111,87;0;0;100;100;100;0
Nein;2.1.1.4.724920;2.1.1.4;0;724920;Auszahlungen für betr. GS;1.2;12114;1;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.4.725430;2.1.1.4;0;725430;Kostenerstattungen an die Gem u Gemeindeverbände;1.2;12114;1;;;0;12;2.800;0;0;0;2.200,00;0;0;2.800;2.800;2.800;0
Nein;2.1.1.4.729200;2.1.1.4;0;729200;Sonstige Auszahlungen f. Dienstleistungen;1.2;12114;1;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.4.761300;2.1.1.4;0;761300;Auszahlungen Reisekosten;1.2;12114;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.4.761400;2.1.1.4;0;761400;Auszahlung allgemeine Betreuung Bedienstete;1.2;12114;1;;;0;12;100;0;150;0;445,62;0;0;100;100;100;0
Nein;2.1.1.4.761500;2.1.1.4;0;761500;Auszahlung Dienst- Schutzkleidung pers. Ausrüstungsgegenstände;1.2;12114;1;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.4.762200;2.1.1.4;0;762200;Leasing;1.2;12114;1;;;0;12;1.500;0;1.150;0;0;0;0;1.500;1.500;1.500;0
Nein;2.1.1.4.762400;2.1.1.4;0;762400;Datenverarbeitung;1.2;12114;1;;;0;90;200;0;200;0;192,93;0;0;200;200;200;0
Nein;2.1.1.4.762500;2.1.1.4;0;762500;Sachverständigen- Gerichts- u ähnl. Auszahlungen;1.2;12114;1;;;0;12;500;0;500;0;0;0;0;500;500;500;0
Nein;2.1.1.4.763100;2.1.1.4;0;763100;Büromaterial ;1.2;12114;1;0;0,00;0;12;1.100;0;1.060;0;1.011,06;189,3;0;1.100;1.100;1.100;0
Nein;2.1.1.4.763200;2.1.1.4;0;763200;Fachliteratur, Zeitschriften;1.2;12114;1;0;0;0;12;360;0;350;0;0;0;0;360;360;360;0
Nein;2.1.1.4.763300;2.1.1.4;0;763300;Porto und Versandkosten;1.2;12114;1;0;0;0;12;10;0;50;0;10;2,01;0;10;10;10;0
Nein;2.1.1.4.763400;2.1.1.4;0;763400;Telefon Datenübertragungskosten;1.2;12114;1;0;0;0;12;550;0;560;0;535,64;124,95;0;550;550;550;0
Nein;2.1.1.4.764110;2.1.1.4;0;764110;Gebäudeversicherungen;1.2;12114;1;;;0;80;800;0;650;0;867,54;0;0;800;800;800;0
Nein;2.1.1.4.764140;2.1.1.4;0;764140;Unfallversicherungen;1.2;12114;1;;;0,00;80;1.750;0;1.500;0;1.123,20;1.421,35;0;1.750;1.570;1.750;0
Nein;2.1.1.4.764200;2.1.1.4;0;764200;Beiträge z Wirtschaftsverbänden Berufsvertretungen u. Vereinen;1.2;12114;1;;;0;80;20;0;20;0;0;0;0;20;20;20;0
Ja;2.1.1.4/0200.785710;2.1.1.4;200;785710;Auszahlungen für bewegliche Sachen des Anlagevermögens über 410 Euro;1.2;0;0;;;1;12;1.720;0;2.680;4.060;0;0;0;1.720;1.720;1.720;0
Ja;2.1.1.4/0340.785930;2.1.1.4;340;785930;Auszahlungen f. Anlagem im Bau - Baumaßnahmen;1.2;0;0;;;1;70;0;0;5.000;0;0;0;0;288.000;288.000;0;0
Ja;2.1.1.4/0341.785930;2.1.1.4;341;785930;Auszahlungen f. Anlagem im Bau - Baumaßnahmen;1.2;0;0;;;1;70;40.000;0;0;0;0;0;0;0;0;0;0
Ja;2.1.1.4/0353.681410;2.1.1.4;353;681410;Investitionszuwendungen von dem Bund;1.2;0;0;;;1;12;41.640;0;41.640;0;0;0;0;0;0;0;0
Ja;2.1.1.4/0353.681420;2.1.1.4;353;681420;Investitionszuwendungen von dem Land;1.2;0;0;;;1;12;33.310;0;33.310;0;0;0;0;0;0;0;0
Ja;2.1.1.4/0353.785930;2.1.1.4;353;785930;Auszahlungen f. Anlagem im Bau - Baumaßnahmen;1.2;0;0;;;1;70;83.280;0;83.280;0;0;0;0;0;0;0;0
Ja;2.1.1.4/0359.785930;2.1.1.4;359;785930;Auszahlungen f. Anlagem im Bau - Baumaßnahmen;1.2;0;0;;;1;70;1.000;0;1.000;0;0;0;0;12.300;0;0;0
Ja;2.1.1.5.414420;2.1.1.5;0;414420;Zuweisungen vom Land;1.2;0;0;;;0;12;3.830;0;3.300;5.277,38;915,06;0;0;3.830;3.830;3.830;0
Nein;2.1.1.5.415100;2.1.1.5;0;415100;Ertrag aus der Auflösung von Sonderposten aus Zuwendungen;1.2;0;0;;;0;80;20.331;0;20.340;0;0;0;0;18.961;14.606;14.606;0
Ja;2.1.1.5.432100;2.1.1.5;0;432100;Entgelte für die Benutzung von öffentlichen Einrichtungen / Angeboten;1.2;0;0;;;0,00;12;6.600;0;9.550;5.943,50;9.559,00;4.450,00;0;6.600;6.600;6.600;0
Nein;2.1.1.5.432101;2.1.1.5;0;432101;Öffentlich rechtl. Entgelte Nutzung der oGTS;1.2;0;0;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Ja;2.1.1.5.441400;2.1.1.5;0;441400;Privatrechtliche Leistungsentgelte: Beteiligung Essenskosten;1.2;0;0;;;0,00;12;15.400;0;15.000;5.460;14.552,00;2.360,00;0;15.400;15.400;15.400;0
Nein;2.1.1.5.441900;2.1.1.5;0;441900;Sonstige privatrechtliche Erträge;1.2;0;0;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Ja;2.1.1.5.442430;2.1.1.5;0;442430;Kostenerstattungen vom öffentlichen Bereich von Gemeinden und Gemeindeverbänden;1.2;0;0;;;0;12;7.000;0;5.810;1.300;7.132,58;150;0;1.000;1.000;1.000;0
Nein;2.1.1.5.442900;2.1.1.5;0;442900;Sonstige Kostenerstattungen;1.2;0;0;;;0;12;0;0;0;0;419,5;0;0;0;0;0;0
Nein;2.1.1.5.462700;2.1.1.5;0;462700;Versicherungserstattungen;1.2;0;0;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.5.466140;2.1.1.5;0;466140;Ertrag aus der Auflösung  von Rückstellungen;1.2;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.5.502210;2.1.1.5;0;502210;Dienstbezüge der Arbeitnehmer;1.2;1500000;1;;;0,00;60;59.600;0;53.200;42.060,74;50.255,17;12.701,45;0;60.800;62.020;63.270;0
Nein;2.1.1.5.502220;2.1.1.5;0;502220;Leistungszulagen der AN;1.2;1500000;1;;;0;60;0;0;0;1.003,35;970,27;0;0;0;0;0;0
Nein;2.1.1.5.503200;2.1.1.5;0;503200;Arbeitnehmer Beiträge zur Versorgungskasse;1.2;1500000;1;;;0;60;4.600;0;4.040;3.249,17;3.969,88;929,85;0;4.700;4.800;4.900;0
Nein;2.1.1.5.504200;2.1.1.5;0;504200;Arbeitnehmer Arbeitgeberanteil an der gesetzlichen Sozialversicherung;1.2;1500000;1;;;0,00;60;12.400;0;10.730;8.646,51;10.539,78;2.466,69;0;12.650;12.910;13.170;0
Nein;2.1.1.5.506290;2.1.1.5;0;506290;Sonstige (Arbeitnehmer);1.2;1500000;1;;;0;60;0;0;0;62,3;74,76;18,69;0;0;0;0;0
Nein;2.1.1.5.508200;2.1.1.5;0;508200;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Arbeitnehmer;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.5.508220;2.1.1.5;0;508220;Zf. Überstundenrückst. AN;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.5.509000;2.1.1.5;0;509000;Pauschalierte Lohnsteuer ;1.2;1500000;1;;;0;60;100;0;0;5,37;-0,02;0;0;110;120;130;0
Ja;2.1.1.5.523100;2.1.1.5;0;523100;Unterhaltung der Grundstücke,Außenanlagen,Gebäude&Gebäudeeinrichtungen;1.2;12115;1;;;0,00;70;75.250;0;112.000;19.585,48;37.321,30;2.640,91;0;32.500;10.000;0;0
Ja;2.1.1.5.523200;2.1.1.5;0;523200;Bewirtschaftung der Grundstücke,Außenanlagen,Gebäude&Gebäudeeinrichtungen;1.2;12115;1;;;0;70;0;0;0;0;485,03;0;0;0;0;0;0
Nein;2.1.1.5.523210;2.1.1.5;0;523210;Bewirtschaftung der Grundstücke;1.2;12115;1;;;0;70;500;0;500;0;14,97;0;0;500;500;500;0
Ja;2.1.1.5.523220;2.1.1.5;0;523220;Bewirtschaftung der Außenanlagen;1.2;12115;1;;;0;70;500;0;2.000;13,31;743,46;0;0;500;500;500;0
Ja;2.1.1.5.523230;2.1.1.5;0;523230;Bewirtschaftung der Gebäude einschließlich der Bestandteile;1.2;12115;1;;;0,00;70;22.000;0;21.000;25.638,02;21.829,95;6.448,20;0;22.000;22.000;22.000;0
Nein;2.1.1.5.523232;2.1.1.5;0;523232;Bew Gebäude - Wasser/Abwasser;1.2;12115;1;;;0,00;70;4.000;0;4.000;3.535,36;3.666,25;3.666,25;0;4.000;4.000;4.000;0
Nein;2.1.1.5.523233;2.1.1.5;0;523233;Bew Gebäude - Strom;1.2;12115;1;;;0,00;70;8.000;0;7.000;5.412;11.033,00;5.412,00;0;8.000;8.000;8.000;0
Nein;2.1.1.5.523234;2.1.1.5;0;523234;Bew Gebäude - Heizöl/Gas/Pelle;1.2;12115;1;;;0,00;70;6.500;0;6.000;3.014,70;6.372,34;2.074,27;0;6.500;6.500;6.500;0
Nein;2.1.1.5.523235;2.1.1.5;0;523235;Bew Gebäude - Abfall;1.2;12115;1;;;0;70;500;0;500;311,9;308,92;311,9;0;500;500;500;0
Ja;2.1.1.5.523700;2.1.1.5;0;523700;Unterhaltung der Betriebs- und Geschäftsausstattung;1.2;12115;1;;;0;12;1.000;0;500;57,77;212,01;0;0;1.000;1.000;1.000;0
Ja;2.1.1.5.523800;2.1.1.5;0;523800;Geringwertige Geräte,Ausstattungs-,Ausrüstungs-,Gebrauchsgegenstände;1.2;12115;1;;;0;12;2.825;0;1.220;6.500,56;3.320,66;261,96;0;2.825;2.825;2.825;0
Nein;2.1.1.5.523801;2.1.1.5;0;523801;UnterhGeringw Ger.-Gebäude-;1.2;12115;1;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.5.523810;2.1.1.5;0;523810;Sachausgaben offene Ganztagsschule/betreuende Grundschule;1.2;12115;1;;;0;12;2.220;0;2.200;936,62;2.676,62;405,1;0;2.220;2.220;2.220;0
Nein;2.1.1.5.524100;2.1.1.5;0;524100;Schülerbeförderungskosten;1.2;12115;1;;;0;12;3.500;0;500;0;500;0;0;3.500;3.500;3.500;0
Ja;2.1.1.5.524200;2.1.1.5;0;524200;Essenskosten;1.2;12115;1;;;0,00;12;24.800;0;26.500;8.777,51;21.567,23;3.929,15;0;24.800;24.800;24.800;0
Nein;2.1.1.5.524400;2.1.1.5;0;524400;Labor-,Werkstättenbedarf,Lebensmittel,Arzneimittel,Verbandsstoffe,Baumaterial;1.2;12115;1;;;0;12;270;0;250;218,5;368,58;0;0;270;270;270;0
Nein;2.1.1.5.524500;2.1.1.5;0;524500;Verbrauchsmittel an Schulen: Lehrmittel (unter 410,00 € netto);1.2;12115;1;;;0;12;1.820;0;1.660;2.132,66;2.579,01;841,97;0;1.820;1.820;1.820;0
Nein;2.1.1.5.524610;2.1.1.5;0;524610;Schulbücherei;1.2;12115;1;;;0;12;270;0;250;60;218,67;60;0;270;270;270;0
Ja;2.1.1.5.524700;2.1.1.5;0;524700;Verbrauchsmaterial;1.2;12115;1;;;0,00;12;1.100;0;1.100;2.122,42;1.027,38;1.055,02;0;1.100;1.100;1.100;0
Nein;2.1.1.5.524800;2.1.1.5;0;524800;Sonstige bezogene Leistungen;1.2;12115;1;;;0;12;3.000;0;0;0;0;0;0;3.000;3.000;3.000;0
Nein;2.1.1.5.524900;2.1.1.5;0;524900;Sonstige Aufwendungen für Sachleistungen;1.2;12115;1;;;0;12;400;0;500;95,17;971,3;0;0;400;400;400;0
Nein;2.1.1.5.524920;2.1.1.5;0;524920;Sachleistungen der betr. GS;1.2;12115;1;;;0;12;600;0;600;0;202,25;0;0;600;600;600;0
Nein;2.1.1.5.533001;2.1.1.5;0;533001;Afa auf unbebaute Grundstücke;1.2;0;0;;;0;80;9.540;0;9.540;0;0;0;0;9.540;9.540;9.540;0
Nein;2.1.1.5.534300;2.1.1.5;0;534300;Abschreibungen auf bebaut. Grundstücke mit Schulgebäuden und Schulturnhallen;1.2;0;0;;;0;80;40.068;0;36.140;0;0;0;0;39.529;33.591;33.591;0
Nein;2.1.1.5.538320;2.1.1.5;0;538320;Abschreibungen auf Betriebsausstattung;1.2;0;0;;;0;80;8.283;0;8.020;0;0;0;0;7.495;6.470;5.693;0
Nein;2.1.1.5.538330;2.1.1.5;0;538330;Abschreibungen auf Geschäftsausstattung;1.2;0;0;;;0;80;576;0;600;0;0;0;0;566;455;327;0
Nein;2.1.1.5.561200;2.1.1.5;0;561200;Aufwendungen für Aus- u Fortbildung, Umschulung;1.2;12115;1;;;0;12;150;0;200;0;148,96;0;0;150;150;150;0
Nein;2.1.1.5.561300;2.1.1.5;0;561300;Aufwendungen für übernommene Reisekosten, Dienstreisen;1.2;12115;1;;;0;12;300;0;600;658,35;753,55;0;0;300;300;300;0
Nein;2.1.1.5.561400;2.1.1.5;0;561400;Aufwendungen für allgemeine Betreuung der Bediensteten;1.2;12115;1;;;0;12;300;0;300;0;185,31;0;0;300;300;300;0
Nein;2.1.1.5.561500;2.1.1.5;0;561500;Aufwendungen für Dienst- u Schutzkleidung, persönl. Ausrüstungsgegenstände;1.2;12115;1;;;0;12;200;0;200;64,97;0;0;0;200;200;200;0
Ja;2.1.1.5.562200;2.1.1.5;0;562200;Leasing;1.2;12115;1;;;0;12;3.100;0;3.000;0;0;0;0;3.100;3.100;3.100;0
Ja;2.1.1.5.562400;2.1.1.5;0;562400;Datenverarbeitung;1.2;12115;1;;;0;90;7.100;0;900;369,29;1.274,86;0;0;3.400;3.400;3.400;0
Ja;2.1.1.5.562500;2.1.1.5;0;562500;Sachverständigen- Gerichts- und ähnliche Aufwendungen;1.2;12115;1;;;0;12;500;0;500;0;0;0;0;500;500;500;0
Nein;2.1.1.5.563100;2.1.1.5;0;563100;Büromaterial;1.2;12115;1;;;0;12;1.900;0;1.780;1.652,06;971,93;163,4;0;1.900;1.900;1.900;0
Nein;2.1.1.5.563200;2.1.1.5;0;563200;Fachliteratur, Zeitschriften;1.2;12115;1;;;0;12;650;0;600;829,54;892,05;441,81;0;650;650;650;0
Nein;2.1.1.5.563300;2.1.1.5;0;563300;Porto und Versandkosten;1.2;12115;1;;;0;12;400;0;350;504,51;373,26;118,76;0;400;400;400;0
Nein;2.1.1.5.563400;2.1.1.5;0;563400;Telefon Datenübertragungskosten;1.2;12115;1;;;0;12;550;0;800;519,8;714,07;519,8;0;550;550;550;0
Nein;2.1.1.5.563460;2.1.1.5;0;563460;Rundfunk- und Fernsehgebühren;1.2;12115;1;;;0;12;80;0;80;69,96;69,96;69,96;0;80;80;80;0
Nein;2.1.1.5.563500;2.1.1.5;0;563500;öffentliche Bekanntmachungen;1.2;12115;1;;;0;12;150;0;150;0;107,7;0;0;150;150;150;0
Nein;2.1.1.5.563510;2.1.1.5;0;563510;Annoncen;1.2;12115;1;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Ja;2.1.1.5.563900;2.1.1.5;0;563900;Sonstiges;1.2;12115;1;;;0;12;100;0;100;0;42,1;0;0;100;100;100;0
Nein;2.1.1.5.564110;2.1.1.5;0;564110;Gebäudeversicherungen;1.2;12115;1;;;0;80;3.000;0;2.250;0;3.079,25;0;0;3.000;3.000;3.000;0
Nein;2.1.1.5.564140;2.1.1.5;0;564140;Unfallversicherungen;1.2;12115;1;;;0,00;80;6.000;0;6.000;5.903,75;6.014,02;5.593,70;0;6.000;6.000;6.000;0
Ja;2.1.1.5.564200;2.1.1.5;0;564200;Beiträge zu Wirtschaftsverbänden, Berufsvertretungen und Vereinen;1.2;12115;1;;;0;80;30;0;30;0;0;0;0;30;30;30;0
Nein;2.1.1.5.565200;2.1.1.5;0;565200;Verluste aus Wertmind. u. Abgang v. Gegenst. d. Umlaufvermögens;1.2;12115;1;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.5.614420;2.1.1.5;0;614420;Zuweis. u. Zuschüsse f. lfd. Zwecke v. Land;1.2;0;0;;;0;12;3.830;0;3.300;0;2.577,06;0;0;3.830;3.830;3.830;0
Nein;2.1.1.5.632100;2.1.1.5;0;632100;Entgelte Benutzung öffentl. Einricht u wirtschaftl. Dienstleistungen;1.2;0;0;;;0,00;12;6.600;0;9.550;0;9.722,00;2.428,00;0;6.600;6.600;6.600;0
Nein;2.1.1.5.632101;2.1.1.5;0;632101;Einz. öR Entgelte oGTS;1.2;0;0;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.5.641400;2.1.1.5;0;641400;Privatrechtl. Leistungsentgelte Beteiligung Essenskosten;1.2;0;0;;;0,00;12;15.400;0;15.000;0;14.264,04;3.217,16;0;15.400;15.400;15.400;0
Nein;2.1.1.5.641900;2.1.1.5;0;641900;sonstige privatrechtl. Leistungsentgelte;1.2;0;0;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.5.642430;2.1.1.5;0;642430;Kostenerst. Kostenuml. v öffentl. Bereich von Gemeinden u. Gem.verbänden;1.2;0;0;;;0;12;7.000;0;5.810;0;7.002,58;400;0;1.000;1.000;1.000;0
Nein;2.1.1.5.642900;2.1.1.5;0;642900;Kostenerst. Kostenuml. v Sonstigen;1.2;0;0;;;0;12;0;0;0;0;419,5;0;0;0;0;0;0
Nein;2.1.1.5.662700;2.1.1.5;0;662700;Versicherungserstattungen;1.2;0;0;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.5.702210;2.1.1.5;0;702210;Vergütungen der Arbeitnehmer;1.2;1500000;1;;;0,00;60;59.600;0;53.200;0;50.255,17;12.701,45;0;60.800;62.020;63.270;0
Nein;2.1.1.5.702220;2.1.1.5;0;702220;Leistungszulage Bedienstete;1.2;1500000;1;;;0;60;0;0;0;0;970,27;0;0;0;0;0;0
Nein;2.1.1.5.703200;2.1.1.5;0;703200;Beiträge zur ZVK / Arbeitnehmer;1.2;1500000;1;;;0;60;4.600;0;4.040;0;3.969,88;929,85;0;4.700;4.800;4.900;0
Nein;2.1.1.5.704200;2.1.1.5;0;704200;Beiträge zur gesetzl. Soz.versicherung Arbeitnehmer;1.2;1500000;1;;;0,00;60;12.400;0;10.730;0;10.539,78;2.466,69;0;12.650;12.910;13.170;0
Nein;2.1.1.5.706290;2.1.1.5;0;706290;Sonstige Personalnebenleistungen Arbeitnehmer;1.2;1500000;1;;;0;60;0;0;0;0;74,76;18,69;0;0;0;0;0
Nein;2.1.1.5.709000;2.1.1.5;0;709000;Pauschalierte Lohnsteuer ;1.2;1500000;1;;;0;60;100;0;0;0;8,78;0;0;110;120;130;0
Nein;2.1.1.5.723100;2.1.1.5;0;723100;Auszahlung für Unterhalt u Bewirtsch Grundst Außenanl Gebäude Gebäudeeinricht;1.2;12115;1;;;0,00;70;75.250;0;112.000;0;35.999,64;5.563,07;0;32.500;10.000;0;0
Nein;2.1.1.5.723200;2.1.1.5;0;723200;Auszahlung für Bewirtschaftung Grundst Außenanl Gebäude Gebäudeeinrichtungen;1.2;12115;1;;;0;70;0;0;0;0;485,03;0;0;0;0;0;0
Nein;2.1.1.5.723210;2.1.1.5;0;723210;Auszahlung für Bewirtschaftung Grundstücke;1.2;12115;1;;;0;70;500;0;500;0;0;14,97;0;500;500;500;0
Nein;2.1.1.5.723220;2.1.1.5;0;723220;Auszahlung für Bewirtschaftung Außenanlagen;1.2;12115;1;;;0;70;500;0;2.000;0;743,46;0;0;500;500;500;0
Nein;2.1.1.5.723230;2.1.1.5;0;723230;Auszahlung für Bewirtschaftung Gebäude u. Gebäudebestandteile;1.2;12115;1;;;0,00;70;22.000;0;21.000;0;22.269,10;6.407,60;0;22.000;22.000;22.000;0
Nein;2.1.1.5.723232;2.1.1.5;0;723232;Bew Gebäude - Wasser/Abwasser;1.2;12115;1;;;0,00;70;4.000;0;4.000;0;3.637,38;3.666,25;0;4.000;4.000;4.000;0
Nein;2.1.1.5.723233;2.1.1.5;0;723233;Bew Gebäude - Strom;1.2;12115;1;;;0,00;70;8.000;0;7.000;0;11.963,79;1.605,70;0;8.000;8.000;8.000;0
Nein;2.1.1.5.723234;2.1.1.5;0;723234;Bew Gebäude - Heizöl/Gas/Pelle;1.2;12115;1;;;0,00;70;6.500;0;6.000;0;6.283,53;2.163,08;0;6.500;6.500;6.500;0
Nein;2.1.1.5.723235;2.1.1.5;0;723235;Bew Gebäude - Abfall;1.2;12115;1;;;0;70;500;0;500;0;358,08;149,87;0;500;500;500;0
Nein;2.1.1.5.723700;2.1.1.5;0;723700;Auszahlung Unterhaltung Betriebs- und Geschäftsausstattung;1.2;12115;1;;;0;12;1.000;0;500;0;212,01;0;0;1.000;1.000;1.000;0
Nein;2.1.1.5.723800;2.1.1.5;0;723800;Auszahlung Unterhalt geringwert. Geräte Ausstattungs-Ausrüstungs sonst.Gebrauchs;1.2;12115;1;;;0;12;2.825;0;1.220;0;4.008,36;261,96;0;2.825;2.825;2.825;0
Nein;2.1.1.5.723801;2.1.1.5;0;723801;Geringw.Geräte - Gebäude-;1.2;12115;1;;;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;2.1.1.5.723810;2.1.1.5;0;723810;Sachauszahlungen OGGTS;1.2;12115;1;;;0;12;2.220;0;2.200;0;3.029,08;464,98;0;2.220;2.220;2.220;0
Nein;2.1.1.5.724100;2.1.1.5;0;724100;Auszahlung Schülerbeförderungskosten;1.2;12115;1;;;0;12;3.500;0;500;0;831,86;0;0;3.500;3.500;3.500;0
Nein;2.1.1.5.724200;2.1.1.5;0;724200;Auszahlung Essenskosten;1.2;12115;1;;;0,00;12;24.800;0;26.500;0;23.271,37;4.820,43;0;24.800;24.800;24.800;0
Nein;2.1.1.5.724400;2.1.1.5;0;724400;Auszahlung Labor-Werkstättenbedarf Baumaterial Arzneimittel Anstaltsbedarf Saat;1.2;12115;1;;;0;12;270;0;250;0;368,58;0;0;270;270;270;0
Nein;2.1.1.5.724500;2.1.1.5;0;724500;Auszahlung Verbrauchsmittel an Schulen;1.2;12115;1;;;0,00;12;1.820;0;1.660;0;2.615,43;1.117,77;0;1.820;1.820;1.820;0
Nein;2.1.1.5.724610;2.1.1.5;0;724610;Schulbücherei;1.2;12115;1;;;0;12;270;0;250;0;218,67;60;0;270;270;270;0
Nein;2.1.1.5.724700;2.1.1.5;0;724700;Auszahlung sonstige Verbrauchsmittel;1.2;12115;1;;;0;12;1.100;0;1.100;0;1.027,38;544,39;0;1.100;1.100;1.100;0
Nein;2.1.1.5.724800;2.1.1.5;0;724800;Auszahlung sonstige bezogene Leistungen;1.2;12115;1;;;0;12;3.000;0;0;0;0;0;0;3.000;3.000;3.000;0
Nein;2.1.1.5.724900;2.1.1.5;0;724900;Sonstige Auszahlungen für Sachleistungen;1.2;12115;1;;;0;12;400;0;500;0;988;15,1;0;400;400;400;0
Nein;2.1.1.5.724920;2.1.1.5;0;724920;Auszahlungen für betr. GS;1.2;12115;1;;;0;12;600;0;600;0;471,33;0;0;600;600;600;0
Nein;2.1.1.5.761200;2.1.1.5;0;761200;Auszahlungen  Aus- und Fortbildung, Umschulung;1.2;12115;1;;;0;12;150;0;200;0;148,96;0;0;150;150;150;0
